day,tx_count,l2_fee_eth,da_gas_eth
2024-08-17 00:00:00.000 UTC,483058,3.7083877269150705,0.20019201122556501
2024-08-18 00:00:00.000 UTC,495361,4.534845714588731,0.212897474223714
2024-08-19 00:00:00.000 UTC,556390,7.875046419041624,0.224841684160833
2024-08-20 00:00:00.000 UTC,559290,5.81578425846478,0.28311905689140304
2024-08-21 00:00:00.000 UTC,559703,5.6615623958988905,0.246262162161242
2024-08-22 00:00:00.000 UTC,502156,5.113673883549259,0.195667264925276
2024-08-23 00:00:00.000 UTC,574125,7.912477417770491,0.243047025947634
2024-08-24 00:00:00.000 UTC,578238,6.0665388116063665,0.20466969403754598
2024-08-25 00:00:00.000 UTC,535646,3.928738981520228,0.145350219015701
2024-08-26 00:00:00.000 UTC,658698,9.700294038453732,0.220513546723068
2024-08-27 00:00:00.000 UTC,645745,15.366232538772488,0.2475293624496
2024-08-28 00:00:00.000 UTC,611074,15.17306867969721,0.221281602484873
2024-08-29 00:00:00.000 UTC,626645,8.828043730261065,0.167421438122726
2024-08-30 00:00:00.000 UTC,704422,5.983301871885798,0.147520225837812
2024-08-31 00:00:00.000 UTC,632423,2.1004553734542406,0.109384964454564
2024-09-01 00:00:00.000 UTC,673808,4.188074386870944,0.131360215474675
2024-09-02 00:00:00.000 UTC,696957,4.751748899267131,0.157538408627682
2024-09-03 00:00:00.000 UTC,711156,4.565604602916618,0.154787557066165
2024-09-04 00:00:00.000 UTC,720997,10.175407176455877,0.199138267400499
2024-09-05 00:00:00.000 UTC,729090,14.84634194447867,0.19751550818313302
2024-09-06 00:00:00.000 UTC,776760,18.076630513850603,0.21589721869588
2024-09-07 00:00:00.000 UTC,652221,5.3269955285155435,0.16658094209296098
2024-09-08 00:00:00.000 UTC,632565,6.749869929280786,0.163979236476647
2024-09-09 00:00:00.000 UTC,667398,11.508974102814465,0.203436181880812
2024-09-10 00:00:00.000 UTC,632867,9.61055989985656,0.192884993019497
2024-09-11 00:00:00.000 UTC,651039,10.54906114847379,0.175497711689084
2024-09-12 00:00:00.000 UTC,628727,8.820646637547615,0.18434924431645
2024-09-13 00:00:00.000 UTC,642052,10.065107524490712,0.177470367786705
2024-09-14 00:00:00.000 UTC,591646,4.814972917346611,0.152044254403464
2024-09-15 00:00:00.000 UTC,570507,7.2684624429249824,0.176323163066084
2024-09-16 00:00:00.000 UTC,607401,11.19117073111804,0.243311690020038
2024-09-17 00:00:00.000 UTC,619333,8.71739832400382,0.27959960618520197
2024-09-18 00:00:00.000 UTC,703139,8.986829843252114,0.261874089658421
2024-09-19 00:00:00.000 UTC,775434,19.66305508431516,0.281666985747294
2024-09-20 00:00:00.000 UTC,929929,9.785836499428756,0.33401207361907004
2024-09-21 00:00:00.000 UTC,802575,9.088421166138971,0.30807566601967296
2024-09-22 00:00:00.000 UTC,707853,6.355137862872002,0.260638624818688
2024-09-23 00:00:00.000 UTC,786620,9.748033396216307,0.353991661499488
2024-09-24 00:00:00.000 UTC,748904,8.62207792637879,0.32715062660025596
2024-09-25 00:00:00.000 UTC,814926,5.52432607130349,0.324639972910984
2024-09-26 00:00:00.000 UTC,843596,11.150432549281426,0.324909193651285
2024-09-27 00:00:00.000 UTC,912750,7.940975451833888,0.296846792818703
2024-09-28 00:00:00.000 UTC,773254,8.473011506319832,0.293361968430472
2024-09-29 00:00:00.000 UTC,753788,2.545119456861876,0.200493486795921
2024-09-30 00:00:00.000 UTC,817650,4.707348323742035,0.2256722749907
2024-10-01 00:00:00.000 UTC,809883,14.283398392232868,0.27157411047542
2024-10-02 00:00:00.000 UTC,872939,8.554620140323276,0.24609556120583098
2024-10-03 00:00:00.000 UTC,874380,8.024265320838898,0.227302513703177
2024-10-04 00:00:00.000 UTC,809578,4.293907172059871,0.194948023016003
2024-10-05 00:00:00.000 UTC,738337,1.759073041808531,0.182072789285332
2024-10-06 00:00:00.000 UTC,731260,2.030884487273281,0.18725248926930999
2024-10-07 00:00:00.000 UTC,813489,4.498679746985217,0.2857863009021
2024-10-08 00:00:00.000 UTC,827049,4.054614847964209,0.28057570031396095
2024-10-09 00:00:00.000 UTC,845211,5.374124540023662,0.312004016058235
2024-10-10 00:00:00.000 UTC,835818,5.58348242185233,0.26211843059683904
2024-10-11 00:00:00.000 UTC,836833,5.75922622321498,0.315914341751732
2024-10-12 00:00:00.000 UTC,785588,2.501647808799612,0.24724368265844898
2024-10-13 00:00:00.000 UTC,777294,2.6432946371686636,0.223743586691023
2024-10-14 00:00:00.000 UTC,920910,8.044573761934698,0.316801388454038
2024-10-15 00:00:00.000 UTC,986395,10.57132545435006,0.303868747678231
2024-10-16 00:00:00.000 UTC,912370,6.601691915172418,0.261372557177187
2024-10-17 00:00:00.000 UTC,1.001045e+06,5.528440558312503,0.297712426768011
2024-10-18 00:00:00.000 UTC,898300,4.746897971761283,0.275779641326794
2024-10-19 00:00:00.000 UTC,706089,2.410509933704517,0.173834203362486
2024-10-20 00:00:00.000 UTC,627240,3.5048473230138257,0.14729789892357
2024-10-21 00:00:00.000 UTC,649834,4.939724877958087,0.158219047163004
2024-10-22 00:00:00.000 UTC,675611,4.376072798362557,0.6794106326600232
2024-10-23 00:00:00.000 UTC,856775,5.798345902434734,0.225450975004653
2024-10-24 00:00:00.000 UTC,947745,3.2307483551902796,0.22507841921456098
2024-10-25 00:00:00.000 UTC,973359,5.964147842986865,0.229209711788128
2024-10-26 00:00:00.000 UTC,776924,4.20038252017577,0.158426163508669
2024-10-27 00:00:00.000 UTC,698542,1.7522599515326378,0.137915331576104
2024-10-28 00:00:00.000 UTC,847887,4.7649152806248365,0.21487597766946098
2024-10-29 00:00:00.000 UTC,952061,4.3988932435522194,0.47472940379529427
2024-10-30 00:00:00.000 UTC,866847,4.952833716391896,0.464652501083819
2024-10-31 00:00:00.000 UTC,799086,4.519082140866254,1.0229750216703837
2024-11-01 00:00:00.000 UTC,806073,4.609527217034013,0.5114148463853191
2024-11-02 00:00:00.000 UTC,773053,2.3611252246755297,0.28888335710420526
2024-11-03 00:00:00.000 UTC,886897,3.8675696821334333,0.2625525889764846
2024-11-04 00:00:00.000 UTC,730063,4.319837103063063,0.7141029507911182
2024-11-05 00:00:00.000 UTC,734367,4.408484127975244,0.5721227604620459
2024-11-06 00:00:00.000 UTC,923189,9.926455948411569,1.164121512817435
2024-11-07 00:00:00.000 UTC,944650,7.433877943613064,0.2949140096450828
2024-11-08 00:00:00.000 UTC,979922,5.97830475347415,0.21704520248881998
2024-11-09 00:00:00.000 UTC,866521,5.57019839231861,0.8475600696195342
2024-11-10 00:00:00.000 UTC,976323,9.989295533337001,1.1069954327202423
2024-11-11 00:00:00.000 UTC,997233,10.518689934853922,3.0294961349788143
2024-11-12 00:00:00.000 UTC,1.115975e+06,14.027210634849304,2.4480348322005963
2024-11-13 00:00:00.000 UTC,1.046864e+06,12.360398433056318,1.25306393189608
2024-11-14 00:00:00.000 UTC,1.006797e+06,8.023653162171446,0.30725428277512
2024-11-15 00:00:00.000 UTC,950693,5.834728187571229,1.6175524094998086
